[0.007062062361601532, 0.7424142677598898, 5.984798611526722e-05, 0.2176072775151116, 1.0, 0.0, 0.039918606738883235, 0.00409823805677705, 0.0004487121959974872, 0.005324718059170182, 0.0001794848783989949, 0.0, 0.010499865386341201, 0.005414460498369679, 0.0001794848783989949, 0.0001495707319991624, 0.0, 0.002183732687187771, 0.00915372879834874, 0.0013162224415926291, 0.006341799036764486, 0.0, 0.00026922731759849235, 0.0006281970743964821, 0.01026055221514254, 0.002782015615184421, 0.009602440994346227, 0.00011965658559932993, 0.00011965658559932993, 0.0003888839031978223, 0.0, 0.003170899518382243, 0.0003589697567979898, 0.004876005863172694, 0.00421789464237638, 0.002542702443985761, 0.002183732687187771, 0.0023333034191869335, 0.0022136468335876036, 0.0003589697567979898, 0.0004786263423973197, 0.0, 0.0005085404887971522, 0.006401627329564151, 0.007089652696760298, 8.533333333333333, 0.3299971404060623, 0.016299685444666857, 0.1298255647698027, 3.5476122390620533, 24.978571428571428, 88.61428571428571, 1585, 774, 454, 103];austen;austen-emma
[0.004637110939366262, 0.7734138972809668, 0.0, 0.19623410384318135, 1.0, 0.0, 0.030351998875851893, 0.003363290511109886, 0.0003583834151182665, 0.005375751226773998, 0.0002205436400727794, 0.0, 0.00835309036775652, 0.005403319181783096, 0.0003583834151182665, 0.00016540773005458456, 0.0, 0.0012129900204002867, 0.01028284721839334, 0.002150300490709599, 0.0028119314109279372, 0.0, 0.0002481115950818768, 0.0003308154601091691, 0.003583834151182665, 0.0026189557258642555, 0.004438440756464685, 0.0002481115950818768, 8.270386502729228e-05, 0.0002205436400727794, 0.0, 0.0019848927606550145, 0.0, 0.0026740916358824504, 0.00482439212659205, 0.001433533660473066, 0.002646523680873353, 2.7567955009097426e-05, 0.00013783977504548713, 0.0004962231901637536, 0.0003308154601091691, 0.0, 0.00030324750510007166, 0.0074709158074654025, 0.0015989413905276506, 9.559139784946236, 0.27141802067946824, 0.044682422451994094, 0.1986706056129985, 4.064992614475628, 31.488372093023255, 128.0, 1220, 826, 538, 138];austen;austen-emma
[0.004832679857755083, 0.7713139418254764, 0.0, 0.19923406583386524, 1.0, 0.0, 0.029451992340658338, 0.0027558952759795126, 0.00015599407222525544, 0.004991810311208174, 2.5999012037542573e-05, 0.0, 0.005901775732522164, 0.00514780438343343, 5.1998024075085146e-05, 7.799703611262772e-05, 0.0, 0.0007799703611262772, 0.007357720406624548, 0.002053921950965863, 0.002209916023191119, 0.0, 0.00015599407222525544, 0.00015599407222525544, 0.0025479031796791724, 0.0015339417102150118, 0.003353872552842992, 5.1998024075085146e-05, 0.00010399604815017029, 7.799703611262772e-05, 0.0, 0.0011179575176143307, 0.0, 0.001767932818552895, 0.0031198814445051086, 0.0008839664092764475, 0.0014819436861399267, 0.00041598419260068117, 7.799703611262772e-05, 0.0003119881444505109, 0.0003899851805631386, 0.0, 0.00010399604815017029, 0.004601825130645035, 0.0013779476379897563, 9.024691358024691, 0.2716927453769559, 0.03745851114272167, 0.22949265054528212, 4.01090564248459, 27.38961038961039, 109.85714285714286, 915, 711, 484, 98];austen;austen-emma
[0.011472362036911078, 0.7281548995601506, 0.0, 0.22114905001587085, 1.0, 0.0, 0.050696050423978595, 0.004268968063503784, 0.0005307365700572272, 0.006045781798043198, 0.0003230570426435296, 4.6151006091932804e-05, 0.0085840871330995, 0.005861177773675466, 0.0002769060365515968, 0.0001615285213217648, 0.0, 0.0023767768137345395, 0.009576333764076057, 0.001315303673620085, 0.006691895883330257, 0.0, 0.00020767952741369762, 0.00048458556396529444, 0.010845486431604209, 0.002007568764999077, 0.008768691157467232, 0.0001384530182757984, 4.6151006091932804e-05, 0.0002769060365515968, 4.6151006091932804e-05, 0.002284474801550674, 0.0005307365700572272, 0.004799704633561012, 0.005976555288905298, 0.0015691342071257153, 0.0025613808381022706, 0.0028613623776998338, 0.0018921912497692449, 0.00025383053350563043, 0.0005768875761491601, 2.3075503045966402e-05, 0.0005768875761491601, 0.008537936127007569, 0.006322687834594794, 7.003802281368821, 0.3590899334621163, 0.018244258424554627, 0.10774844387207555, 3.4466623738999784, 21.273972602739725, 73.32420091324201, 1921, 920, 502, 144];austen;austen-emma
[0.008853201564751905, 0.7605517809347334, 0.0010294420424130121, 0.20187358451719167, 1.0, 0.0, 0.03654519250566193, 0.0017429290032211092, 0.00019856153201253143, 0.0033976084366588713, 0.00011031196222918413, 0.0, 0.004522790451396549, 0.0024489255614878877, 8.824956978334731e-05, 8.824956978334731e-05, 0.0, 0.0007280589507126153, 0.005361161364338349, 0.0010589948374001676, 0.0019635529276794774, 0.0, 8.824956978334731e-05, 0.00030887349424171557, 0.002051802497462825, 0.000882495697833473, 0.002934298195296298, 4.4124784891673655e-05, 4.4124784891673655e-05, 8.824956978334731e-05, 0.0, 0.0012575563694126992, 2.2062392445836827e-05, 0.0018091161805586199, 0.0024268631690420508, 0.0006618717733751048, 0.0018091161805586199, 6.618717733751048e-05, 0.00013237435467502095, 0.00013237435467502095, 0.0003309358866875524, 2.2062392445836827e-05, 0.00017649913956669462, 0.00423597934960067, 0.0008604333053876363, 8.869565217391305, 0.31911532385466035, 0.04107424960505529, 0.23959978936282253, 3.895734597156398, 30.142857142857142, 117.42857142857143, 857, 641, 455, 82];austen;austen-emma
[0.007320798441038606, 0.7509875177753199, 0.0, 0.20909043029441196, 1.0, 0.0, 0.03992205193026808, 0.002613293357372931, 0.0004861941129996151, 0.006158458764661791, 0.00022283896845815693, 0.0, 0.007839880072118794, 0.004720134513704596, 0.0002025808804165063, 0.0001418066162915544, 0.0, 0.0016611632194153516, 0.00933897858720094, 0.0012965176346656402, 0.003342584526872354, 2.0258088041650628e-05, 0.00018232279237485565, 0.00044567793691631385, 0.005955877884245285, 0.0020258088041650627, 0.005084780098454308, 0.00012154852824990378, 0.00010129044020825315, 0.00010129044020825315, 0.0, 0.0022689058606648704, 4.0516176083301256e-05, 0.003727488199663716, 0.004618844073496343, 0.0014585823389988452, 0.001965034540040111, 0.0008305816097076758, 0.0005672264651662176, 0.0003038713206247594, 0.0003038713206247594, 0.0, 0.0004659360249579645, 0.006583878613536455, 0.0028563904138727385, 9.350993377483444, 0.32356787862934866, 0.030604237509809052, 0.1522364635103322, 3.729793356003139, 25.83108108108108, 96.3445945945946, 1678, 973, 582, 150];austen;austen-emma
[0.007069185305365627, 0.7540850620002317, 0.0, 0.20732413952949358, 1.0, 0.0, 0.038590798470274655, 0.002432906474548781, 0.0004526337627067499, 0.0047149350281953115, 0.00028289610169171867, 0.0, 0.006412311638345623, 0.003545631141202874, 0.0003206155819172812, 0.00016973766101503122, 0.0, 0.0015087792090224996, 0.007147841502744092, 0.0013956207683458123, 0.002678083096014937, 0.0, 0.0002451766214661562, 0.0003017558418044999, 0.005431605152480999, 0.0014899194689097185, 0.0046206363276314055, 7.543896045112498e-05, 5.6579220338343736e-05, 0.00015087792090224996, 0.0, 0.0018671142711653434, 0.00018859740112781245, 0.0031872960790600307, 0.0035644908813156555, 0.0011881636271052186, 0.001829394790939781, 0.0008864077853007185, 0.0006600909039473436, 0.0002074571412405937, 0.00033947532203006245, 0.0, 0.00035833506214284365, 0.005393885672255436, 0.0027346623163532805, 8.191358024691358, 0.32428488032691183, 0.03327495621716287, 0.1582019848219498, 3.7985989492119088, 22.392156862745097, 85.05882352941177, 1489, 895, 542, 136];austen;austen-emma
[0.004318836187301106, 0.7545840278830126, 0.0, 0.20965297772389757, 1.0, 0.0, 0.035762994393089866, 0.001826942021457613, 0.00014328957031040104, 0.0031165481542512223, 0.00016120076659920115, 0.0, 0.005015134960864036, 0.0028299690136304205, 0.00016120076659920115, 7.164478515520052e-05, 0.0, 0.0014328957031040103, 0.0051046909423080366, 0.0009313822070176067, 0.002220988339811216, 3.582239257760026e-05, 3.582239257760026e-05, 0.0001253783740216009, 0.003994196772402429, 0.0014687180956816106, 0.003295660117139224, 0.00010746717773280077, 1.791119628880013e-05, 0.0002507567480432018, 0.0, 0.0012716949365048091, 5.3733588866400387e-05, 0.00272250183589762, 0.0022926331249664166, 0.0010388493847504074, 0.0011463165624832083, 0.0005731582812416042, 0.0002507567480432018, 0.0001970231591768014, 0.0001253783740216009, 1.791119628880013e-05, 0.0002328455517544017, 0.0034389496874496247, 0.0018627644140352135, 8.115942028985508, 0.30045523520485584, 0.02541729893778452, 0.1676783004552352, 3.778072837632777, 19.96969696969697, 75.4469696969697, 1196, 729, 442, 109];austen;austen-emma
[0.0074663204025320565, 0.7487961910945193, 0.0, 0.2102472542336201, 1.0, 0.0, 0.04095655467186063, 0.004521548002197975, 0.0003924954863019075, 0.008226705392887982, 0.0002825967501373734, 0.0, 0.011680665672344768, 0.006185728864118062, 0.0003610958473977549, 0.00018839783342491562, 0.0, 0.002810267681921658, 0.012214459533715362, 0.0019938770704136903, 0.00675092236439281, 1.56998194520763e-05, 0.0002511971112332208, 0.00037679566684983124, 0.010346181018918283, 0.002920166418086192, 0.00832090430960044, 0.0002354972917811445, 9.419891671245781e-05, 0.00020409765287699192, 1.56998194520763e-05, 0.003171363529319413, 0.0002354972917811445, 0.005589135724939163, 0.0058717324750765364, 0.0021665750843865295, 0.002873066959729963, 0.0023078734594552163, 0.0012716853756181805, 0.00043959494465813646, 0.00048669440301436534, 1.56998194520763e-05, 0.0005651935002747468, 0.008744799434806499, 0.005746133919459926, 7.4811083123425695, 0.32278566599053415, 0.029479377958079783, 0.10628803245436105, 3.7430696416497633, 19.563492063492063, 73.22751322751323, 3210, 1408, 786, 232];austen;austen-emma
[0.007991445776352074, 0.7322302887050481, 0.0, 0.2207777590185154, 1.0, 0.0, 0.04699195227643649, 0.0018926511903001627, 0.00031051308590862044, 0.0034600029572674847, 0.00016264971166642022, 0.0, 0.004568978264083986, 0.002661540736359604, 0.00017743604909064024, 0.00017743604909064024, 0.0, 0.001463847404997782, 0.005160431761052787, 0.0007541032086352211, 0.0038000887180245453, 1.4786337424220021e-05, 0.00010350436196954015, 0.00032529942333284044, 0.0058701759574153484, 0.0011385479816649416, 0.004154960816205826, 5.9145349696880086e-05, 7.39316871211001e-05, 0.00011829069939376017, 0.0, 0.001330770368179802, 0.0002661540736359604, 0.002883335797722904, 0.0030164128345408843, 0.000694957858938341, 0.0009758982699985214, 0.001375129380452462, 0.0008723939080289812, 7.39316871211001e-05, 0.00019222238651486027, 1.4786337424220021e-05, 0.00022179506136330032, 0.003992311104539406, 0.002942481147419784, 6.588, 0.3383989145183175, 0.019810040705563095, 0.12157394843962008, 3.5308005427408413, 15.418410041841005, 54.43933054393305, 1520, 803, 448, 116];austen;austen-emma
[0.007577077164257098, 0.7360215990245602, 0.0, 0.21477094582825293, 1.0, 0.0, 0.0492074551471869, 0.0009416061518268586, 0.00021400139814246787, 0.001983079622786869, 2.853351975232905e-05, 0.0, 0.00239681565919564, 0.0015836103462542623, 7.133379938082262e-05, 9.986731913315167e-05, 0.0, 0.0008417388326937069, 0.0031957542122608533, 0.0006134706746750746, 0.0022398813005578304, 1.4266759876164524e-05, 5.70670395046581e-05, 5.70670395046581e-05, 0.0033669553307748277, 0.0006705377141797326, 0.002739217896223589, 5.70670395046581e-05, 1.4266759876164524e-05, 9.986731913315167e-05, 0.0, 0.0009558729117030232, 0.00015693435863780976, 0.001740544704892072, 0.0016406773857589204, 0.0005564036351704165, 0.0007989385530652133, 0.000984406431455352, 0.0004565363160372648, 5.70670395046581e-05, 0.00012840083888548072, 0.0, 0.00019973463826630333, 0.0024396159388241335, 0.0019973463826630333, 6.141176470588236, 0.33131749460043197, 0.03326133909287257, 0.1628509719222462, 3.6505399568034558, 15.230263157894736, 55.598684210526315, 909, 644, 377, 100];austen;austen-emma
[0.006836778639104221, 0.7417635658914729, 0.0, 0.21371662360034452, 1.0, 0.0, 0.0445198105081826, 0.0019585595807331767, 0.0004592484534132966, 0.004133236080719669, 0.00013507307453332253, 2.7014614906664506e-05, 0.004646513763946295, 0.0030931734068130857, 0.0002026096117999838, 0.00014858038198665478, 0.0, 0.0015398330496798767, 0.0050652402949995946, 0.0011886430558932382, 0.0028095199502931084, 0.0, 6.753653726666127e-05, 0.00012156576707999027, 0.0038360753167463596, 0.0007834238322932706, 0.0035524218602263824, 4.052192235999676e-05, 6.753653726666127e-05, 0.0002566388416133128, 0.0, 0.0010805845962665803, 0.00012156576707999027, 0.002931085717373099, 0.0019180376583731798, 0.0008509603695599319, 0.0011886430558932382, 0.0011346138260799091, 0.0005943215279466191, 0.0002026096117999838, 0.00024313153415998054, 0.0, 0.00021611691925331605, 0.0031066807142664183, 0.0025798957235864603, 6.559055118110236, 0.3244397011739594, 0.027481323372465314, 0.1424759871931697, 3.676360725720384, 16.807174887892376, 61.789237668161434, 1566, 906, 534, 141];austen;austen-emma
[0.009345034942304566, 0.7480091012514221, 0.0, 0.20932878270762229, 1.0, 0.0, 0.042662116040955635, 0.0009523064078480484, 0.00014349822584011689, 0.0020742016280525986, 3.913587977457733e-05, 0.0, 0.003170006261740764, 0.002087246921310791, 3.913587977457733e-05, 6.522646629096222e-05, 0.0, 0.0009001252348152786, 0.003561365059486537, 0.000469630557294928, 0.0013045293258192444, 0.0, 3.913587977457733e-05, 0.000117407639323732, 0.0028569192235441453, 0.0008609893550407013, 0.0022829263201836775, 0.00013045293258192445, 2.6090586516384887e-05, 7.827175954915466e-05, 0.0, 0.0009523064078480484, 9.131705280734711e-05, 0.001735024003339595, 0.0019567939887288666, 0.0006261740763932373, 0.0008088081820079316, 0.0004174493842621582, 0.00022176998538927156, 9.131705280734711e-05, 0.00014349822584011689, 0.0, 0.00019567939887288666, 0.002765602170736798, 0.001265393446044667, 7.425196850393701, 0.3264395782643958, 0.032441200324412, 0.17274939172749393, 3.7327656123276562, 22.216216216216218, 82.92792792792793, 1066, 704, 426, 110];austen;austen-emma
[0.005107717204409831, 0.7502781430160818, 0.0001517143724082128, 0.21245069282896734, 1.0, 0.0, 0.03711944978254273, 0.002088740575948585, 0.0003707823507601038, 0.0035347917439129896, 0.00019775058707205537, 0.0, 0.004795451736497342, 0.003386478803608948, 0.00011123470522803115, 4.943764676801384e-05, 0.0, 0.0011123470522803114, 0.005413422321097516, 0.0008651588184402422, 0.0027314299839327648, 0.0, 4.943764676801384e-05, 0.00032134470399209, 0.003955011741441108, 0.0011494252873563218, 0.0037696205660610557, 8.651588184402423e-05, 1.235941169200346e-05, 7.415647015202076e-05, 0.0, 0.00128537881596836, 0.00011123470522803115, 0.0023359288097886542, 0.0023235693980966504, 0.0007168458781362007, 0.001235941169200346, 0.000778642936596218, 0.000803361759980225, 0.00017303176368804846, 0.0003831417624521073, 0.0, 0.000160672351996045, 0.003559510567296997, 0.0022988505747126436, 7.425531914893617, 0.32523177148584315, 0.028313705838135805, 0.12904034076672513, 3.7181157604610373, 18.914691943127963, 70.32701421800948, 1810, 913, 515, 158];austen;austen-emma
[0.008964668658815258, 0.7619089470908771, 0.0, 0.2024960449991211, 1.0, 0.0, 0.03559500791000176, 0.0010927124485164328, 3.602348731372855e-05, 0.0017291273910589704, 4.803131641830473e-05, 0.0, 0.00289388681420286, 0.0016450725873269371, 0.00019212526567321893, 0.00010807046194118565, 0.0, 0.0006003914552288092, 0.003182074712712689, 0.0006123992843333854, 0.0010206654738889756, 0.0, 9.606263283660947e-05, 0.000132086120150338, 0.002137393580614561, 0.0009726341574706708, 0.0017891665365818515, 6.003914552288092e-05, 2.4015658209152367e-05, 4.803131641830473e-05, 1.2007829104576183e-05, 0.0007204697462745711, 3.602348731372855e-05, 0.001236806397771347, 0.0012968455432942278, 0.0004923209932876236, 0.0006364149425425377, 0.0004322818477647426, 0.00032421138582355694, 0.000132086120150338, 0.00012007829104576184, 0.0, 0.00016810960746406657, 0.0019332604858367656, 0.001248814226875923, 8.715909090909092, 0.3079710144927536, 0.043025362318840576, 0.19882246376811594, 3.9261775362318843, 22.762886597938145, 89.37113402061856, 1028, 679, 439, 100];austen;austen-emma
[0.007467158331412768, 0.7427978796957825, 0.0, 0.21309057386494584, 1.0, 0.0, 0.044111546439271725, 0.0018547808968946643, 0.0001593063347026092, 0.003504739363457403, 0.00013654828688795074, 0.0, 0.00442644029995107, 0.003015441335442246, 0.00014792731079527998, 0.00013654828688795074, 0.0, 0.0012289345819915568, 0.005188834901742129, 0.0009558380082156552, 0.002526143307427089, 1.137902390732923e-05, 5.689511953664615e-05, 0.00014792731079527998, 0.004335408108692437, 0.0010696282472889476, 0.004187480797897157, 9.103219125863384e-05, 3.4137071721987685e-05, 0.00013654828688795074, 1.137902390732923e-05, 0.0013996199406014953, 0.00012516926298062153, 0.002492006235705101, 0.001991329183782615, 0.0006486043627177661, 0.001137902390732923, 0.0013085877493428614, 0.0008306687452350337, 0.0001137902390732923, 0.0002617175498685723, 1.137902390732923e-05, 0.0002730965737759015, 0.003129231574515538, 0.002787860857295661, 7.264150943396227, 0.34114168751421425, 0.023879918125994996, 0.12986126904707757, 3.6649988628610415, 19.370044052863435, 70.99118942731278, 1834, 974, 571, 135];austen;austen-emma
